segment_id,map_mmhg,sbp_mmhg,dbp_mmhg,pulse_pressure,heart_rate_bpm,hr_variability_ms,sbp_slope_mmhg_per_min,pulse_pressure_variation,sqi
2,64.80513811043167,84.79698659230594,56.39601944340618,28.40096714889976,89.43781942078365,15.959131478593056,-0.44386498711546674,4.639627780070175,0.7866722450914821
2,63.62360218978034,83.7530766467474,55.266412330973225,28.486664315774178,89.13412563667232,11.654901745354927,5.426880006413427,5.528819224665808,0.78322708332693
3,100.12263259456851,124.15314322538855,90.20827242744163,33.94487079794692,71.0594315245478,18.16726690443172,-7.802158045574301,3.6787639236926974,0.822407249110461
3,98.58303726278874,122.29777058372304,88.64777297265555,33.64999761106749,70.93723129836627,29.362369800998326,-0.036345017651741224,14.202574664939021,0.8257067517048723
3,99.86093712751968,128.84091313549743,73.51813224677271,55.32278088872472,120.96774193548386,298.2842162840846,0.7819954102032425,39.026708055276764,0.7653606981436256
3,98.47499614373872,122.15035190290145,88.71812385821923,33.43222804468222,70.51282051282053,17.1488379964387,6.899188058710123,6.575133399554259,0.864564688338518
3,99.72192513839288,124.01094756382471,90.03579485757616,33.97515270624855,70.82152974504248,33.26499661806687,-3.040533981095196,11.556506125780093,0.8442264971254332
3,98.50934155728686,122.4193144030709,88.63545396450698,33.78386043856392,71.24352331606217,17.087040181048323,-11.805133357959312,4.005567317004557,0.8552738516826912
3,98.47420153040814,122.40154989636886,88.76938616941833,33.63216372695054,71.80156657963447,10.438327341387154,-4.99128577273311,4.4186630409963765,0.8289807329107511
3,98.59046004144149,122.0626255351589,88.57921383674294,33.48341169841596,70.81545064377683,12.512473115698377,0.0003972261122697954,4.20173846465416,0.8639740779703823
4,76.16213252473705,97.30020393623391,67.471123208077,29.82908072815691,66.19593998234774,16.800000000000015,-12.562623657457022,10.024258514126554,0.8911487915101128
4,74.84684942982902,95.75357492631512,66.20740280077241,29.54617212554271,66.19593998234775,32.79999999999999,-11.50617140015566,10.209485356042268,0.8910964142826883
4,76.07234954664997,96.68607417343648,67.45161425922741,29.23445991420907,66.48936170212767,28.12543332999511,4.69653276541375,12.266430551095771,0.8938777272498375
4,74.92977821099008,96.15416510480239,66.17725739363554,29.976907711166845,66.66666666666667,12.521980673998835,7.0926988413021075,5.080344739713724,0.8928410321671923
4,76.08027360989439,97.10460275537754,67.44480687591013,29.65979587946741,66.07929515418502,17.618172436436208,8.86844123982605,3.932639774109741,0.8934019190174296
4,74.85670153333682,95.7032515667526,66.24618258431879,29.45706898243381,66.13756613756613,18.31283702761535,8.169635139525662,3.853376147555755,0.8892938659738312
4,76.14730994783716,97.22336301201103,67.51557972269535,29.707783289315685,65.84723441615452,16.569852141766376,9.525317287042704,3.7960593365665227,0.8934584367307987
4,74.7796226175531,95.52874201647295,66.21785673469506,29.310885281777885,66.37168141592919,12.89961239727769,8.800278324008874,3.9748126109629562,0.8930404676528934
4,76.12703551031363,97.17575968727859,67.45744478884083,29.718314898437754,65.73181419807186,35.31798408743058,7.117137573826975,10.03542231288818,0.8901130311363638
4,74.8567034538492,95.89242069539834,66.15780883456463,29.73461186083371,66.90454950936663,22.184679398179295,7.177361355750499,11.36129770434641,0.8930809884539642
5,68.43930700749708,91.70499753817938,58.77099592252918,32.9340016156502,97.64035801464604,14.482748357960253,-5.636159183782549,5.259672874227852,0.7800010455128518
5,66.9261761756648,89.8366501870154,57.35694809326046,32.47970209375493,97.91122715404701,15.122610004008362,1.150766659103051,5.106560228734161,0.781463007083648
5,68.10069225590092,91.0101595443842,58.69808424172753,32.312075302656666,97.65625000000001,14.952368820134613,-2.2803510770066433,5.5133994009014,0.7812507664570335
5,66.82220366998627,89.6853229512735,57.30511194527114,32.38021100600236,97.15025906735752,12.462209541917796,-10.068044217289039,5.791747550201229,0.7801303004996268
5,68.4509217558244,91.59311972427271,58.740579212801144,32.85254051147157,97.00889248181082,15.419143945109289,-7.374961012186942,5.28266393413906,0.7848991260966779
5,66.94547794358374,89.9937920073705,57.37362641302398,32.620165594346524,97.48700173310226,13.215479139588137,0.5753211308332488,5.45671483811477,0.7824976447878629
5,68.20705407833168,91.19305110885352,58.74177847038173,32.45127263847179,97.31833910034604,11.110755549866496,1.045349307235404,4.781562844907625,0.7823989741531703
5,66.74314413535623,89.62710269008534,57.45299225418402,32.17411043590132,97.82608695652176,12.278255395436107,-6.940097352007492,5.131277406825188,0.7845450178992962
5,68.40482990573852,91.64744595661196,58.75917302295817,32.88827293365379,97.5609756097561,11.95826074310141,-5.843548487647571,5.7385869969154175,0.7842861567297451
5,66.92846364073797,90.10516462157781,57.38819154622861,32.7169730753492,96.15384615384616,12.044362443345307,0.1915374438915475,4.953325981167491,0.7819150598769539
5,68.25161536313105,91.27175899198846,58.72129862405656,32.550460367931905,97.48700173310226,6.829999186595046,2.483852455587558,5.354663571488886,0.7845689868067507
5,66.8327478488925,89.87109131672699,57.47811812072735,32.39297319599964,96.89922480620157,7.03514984441223,-0.17195435847712384,5.6163338352190815,0.7851916572682384
6,86.58271495331843,123.13595942567446,71.75507795296303,51.38088147271142,104.52961672473866,11.489125293076045,-1.228781537695478,5.963546658141839,0.7715855397945529
6,86.70445193255344,123.54116476554897,71.67502126033739,51.86614350521158,103.89610389610391,10.665364503850768,6.156643632238607,6.56873124380986,0.7753489444714335
6,89.03265537452805,125.80739401609132,73.70294071211387,52.10445330397745,104.59392945036916,8.574525721547566,-0.20034192466794765,7.102127890024941,0.7671532306765018
6,87.00478961066862,123.59321423901447,71.56735052338769,52.025863715626784,104.62074978204011,10.476163419878459,4.504797431053681,6.311446465422363,0.773574849271455
6,88.75451201951284,125.53790188473558,73.75268320019471,51.785218684540865,104.43864229765013,9.886859966642572,-3.2591028012136607,5.980709556002734,0.7736088842484852
6,87.21349764199572,124.18064521882445,71.61036468249253,52.57028053633192,103.15533980582525,10.180380071898332,-3.9794940404227823,7.39505962137893,0.7787204559645562
6,86.68026039531219,123.93557979817575,71.48839755276482,52.44718224541093,104.98687664041995,11.30265455545729,-0.5195721736038094,6.305596107414933,0.7563278130823601
6,89.23174206480809,125.50641078552819,73.6728306064846,51.833580179043594,104.42260442260441,9.598154378527578,-1.7897242173856325,5.7163652690110185,0.776285267467954
7,71.06632111414962,107.83345655160838,55.845194347695575,51.988262203912804,71.12068965517241,6.2562365578491885,-17.156621961132615,6.057851787215563,0.8320888738458614
7,68.93932006749372,105.64452847021342,53.359538453981244,52.28499001623217,71.36678200692042,18.19635782283173,-2.7176985463799697,7.389990761285703,0.8358983499772865
7,70.82430110956096,107.34960646769396,55.59280232997274,51.75680413772122,71.86411149825783,19.97022577126687,3.1731081309081146,6.137849825512983,0.8024100247134552
7,68.75201087405763,105.14007345944866,53.408124789499816,51.73194866994884,70.75471698113208,29.145403504747467,3.6817942290434846,16.239997622449344,0.8220926141317463
7,70.837951371207,107.87113678161208,55.705390177701666,52.165746603910414,72.43195785776996,19.996693941625463,4.9808907955020185,9.266612239926813,0.8009526148690125
7,68.88535456422,105.88822514080584,53.43971039618558,52.44851474462026,71.18205349439171,26.918917124831626,10.77115309193415,8.256623192709013,0.826249579317297
7,70.80526222130877,107.1662610013897,55.611090484183464,51.555170517206236,71.24352331606218,21.866612913996963,15.820485653261272,7.034906060930009,0.835782740707386
7,68.63270401646348,105.59385542606026,53.67941388355818,51.914441542502075,71.61458333333333,12.8049577175702,11.109921306542054,6.7038060002960265,0.8039666985188493
7,70.90003191202024,108.25233415082636,55.7151208227912,52.53721332803516,71.55247181266262,17.332909509546155,7.928332011940046,7.096123254856096,0.8049304627942198
7,68.82045062818426,105.47767311164569,53.56511117864186,51.91256193300383,71.49046793760832,15.045935174965253,10.438326822313872,6.973449859112531,0.8227343937517861
7,70.58497630817725,107.42854776227594,55.52026529848399,51.90828246379195,71.67680278019114,17.484822225703738,0.35181254942517265,14.537430240865717,0.7982792032709657
7,68.532546527975,105.12568923848899,53.48264320105525,51.64304603743374,71.42857142857143,14.472544539732645,-16.90038131385968,6.672252655527612,0.8206336750414613
8,88.90605560553641,113.4416207386544,78.60486880054935,34.83675193810504,95.74468085106382,11.562391140628703,-8.792945058619162,4.615915554292239,0.7816229254129506
8,87.34609315427362,111.74163255176626,77.15050336662394,34.59112918514232,95.25825571549535,8.987893091388125,-5.136475156757829,4.3342620333783515,0.7840665868529331
8,89.03557333330978,113.84167735985714,78.78581375260254,35.05586360725461,94.61732548359967,8.499934640271597,1.9995506506803487,4.240729714834231,0.7836611297396007
8,87.2875340683462,111.67875133361925,77.25256043858705,34.42619089503219,95.50084889643463,10.062913207527055,7.216648307635658,4.361322838237493,0.7820852257976296
8,88.78231827470273,113.78233981864167,78.72923375020983,35.053106068431845,94.69696969696972,15.785225159412008,4.035589719548697,10.281019874087628,0.7829966627886521
8,87.12821090963429,111.28091072924495,77.24624972786638,34.034661001378566,95.02262443438916,14.331355661696529,-4.134751849251298,4.945383290613104,0.7824930774882946
8,89.00230789135053,113.672873748628,78.71248288551712,34.96039086311089,94.61732548359969,13.534482709812835,-6.391180937282276,4.051056719610398,0.7820857351488337
8,87.4196266775079,111.64192515233101,77.25121911103935,34.390706041291665,94.30008382229676,11.997036671148804,2.499650775718755,3.7082743966466665,0.7861252193908407
8,88.83447910399761,113.48820141097588,78.68485295029083,34.803348460685044,94.69696969696972,14.070299688824461,5.641111805593798,4.498289093943743,0.7842294190156059
8,87.31134750718132,111.58510698874262,77.28792808348767,34.29717890525495,95.74468085106385,12.954621654923871,5.009676058677418,4.953139869276359,0.78517279116405
8,88.67333347161942,113.49214670260938,78.68909063165358,34.80305607095579,94.85094850948511,11.095135907970066,-2.309033712443107,4.07525726133023,0.7816963830638243
8,87.35587080085294,111.6739866434467,77.14232443825681,34.53166220518989,95.09721048182588,13.96885424395606,-7.7635879522414895,4.070131384039474,0.7836414587629588
9,92.00871593844465,118.2696174503956,81.01882726356679,37.25079018682881,65.38796861377506,22.357101779971412,-8.82360295783462,13.263551609639576,0.8943686623707994
9,90.26956944034768,116.10440314132771,79.29230503989453,36.81209810143318,64.4883920894239,21.181123671797938,4.525496536265484,4.010917189824499,0.8920715160410934
9,91.63264179981672,118.52569392662541,80.84502629415881,37.680667632466594,63.72132540356839,12.419339757007984,3.557598313478159,4.517432467716859,0.8923235973705846
9,89.99038490615871,116.54283397184717,79.38155063379533,37.161283338051845,65.21739130434783,14.110673659011141,-8.17938498864941,4.072640232751493,0.8924354660118375
9,91.94441091830822,117.91143194213511,80.96659096950475,36.94484097263036,64.1025641025641,37.52332607858744,-7.526974957283983,14.720203680418845,0.8926883001832121
9,90.34813831119274,116.736037863123,79.3541436124206,37.3818942507024,63.82978723404256,23.255106965997793,4.428781412954242,9.7905642197636,0.8943891460988298
9,91.36289157595492,117.65766379134104,80.79314325317767,36.86452053816336,63.61922714420359,37.22736282910563,-4.80024117470368,14.543504196842857,0.891451637852063
9,90.53263387988424,117.0957594303152,79.27558215133539,37.82017727897981,64.54388984509465,21.40654105641543,-7.63633812230104,12.488826676510863,0.8936638588592495
9,91.74634805798395,117.78025276138337,80.77423831186817,37.00601444951519,63.77551020408163,28.442222135409867,4.87257658388741,7.5673894155827055,0.8932657274037648
9,90.04853791789405,116.52083534310556,79.35930277741161,37.161532565693946,64.59948320413436,31.485869846647084,-1.2889734885706745,8.010998670243183,0.8902494469244376
9,91.78156347671172,117.84609853407969,80.8864817323253,36.95961680175439,63.77551020408163,27.0584552404604,-7.030148601674571,10.780173403367396,0.8961386166073302
9,90.49979661751728,117.31958970775824,79.33921243662964,37.9803772711286,63.6672325976231,23.67783773911797,4.8846390056720965,14.697792946532301,0.8960002065966363
10,65.24775670433043,98.16078014433283,51.43132388559887,46.72945625873396,75.94936708860759,17.625738755203034,-5.443911629347526,9.173400357929971,0.7876104467528476
10,62.75038924503415,95.76858160118118,49.31733808384521,46.451243517335975,75.25083612040133,15.776212754932303,3.7041194205966783,6.958717973642592,0.7851397074233425
10,64.86851486025792,97.39852888825324,51.49111404744244,45.9074148408108,75.82720588235293,18.824987789883327,-2.8539342146536186,6.316689118905291,0.7867846068289165
10,62.989591341368794,95.54594237322252,49.31629427160511,46.22964810161741,74.81296758104737,25.113077602449803,2.0422075887513547,23.779018737087426,0.7865687881624621
10,64.74609509062722,98.40534745767181,51.40829309807177,46.997054359600035,75.41133455210237,18.796869793920113,-1.1003352595977167,5.829712188975339,0.7870131414825094
10,63.1130586921102,95.70308294120731,49.43923239641135,46.263850544795964,75.25083612040133,10.994948334980423,1.486889829472099,5.550970339767216,0.7843351776782613
10,64.72092023612734,98.19959701909957,51.422095395957456,46.777501623142115,74.05745062836624,14.90465565957757,3.9129024071413334,6.249898196332946,0.7846987151935924
10,63.04619690024562,95.66336053899775,49.326906655349845,46.336453883647906,75.82139848357203,9.498537899183347,5.201062333040269,6.235230586036703,0.7850300515160771
10,64.59788380753533,97.70644613743029,51.20070012120339,46.5057460162269,74.79601087941977,13.683554707074,0.60963844542493,6.8080978596257085,0.7854476165886337
10,63.09413019002485,95.55193229163085,49.31294040092068,46.23899189071017,74.87520798668884,6.394442031083611,-0.3511576808979716,6.058483957379071,0.7842969594628936
10,64.65926090686939,97.840885910431,51.334636680794425,46.50624922963657,75.13661202185793,16.648033661468478,-1.31336057796327,5.247614110302246,0.7873943683524159
10,63.10036485964976,95.54736824694315,49.26342739135336,46.28394085558979,74.87520798668884,7.888106377466126,-0.10982245109943878,7.120453326077679,0.7836314506605916
11,90.4719972817803,119.20076927745494,60.92367637012346,58.27709290733148,92.2887612797375,153.75732683535946,-0.9266701431821512,29.803172595707007,0.6972229925645771
11,88.55932133763497,114.60055866601482,78.11100875807858,36.48954990793624,98.6842105263158,8.763560920082666,1.8976378337547097,4.832318277222424,0.7826368191556229
11,90.19192802988482,116.01145273429168,79.50261336914606,36.50883936514562,98.03921568627452,8.485281374238578,-2.0745926084742514,4.669774265110579,0.7831672790100628
11,88.76997756566271,114.52671388267254,77.84124142014288,36.68547246252966,98.85764499121265,9.629584045476161,1.8837777057531937,4.769266336384419,0.7849632827704123
11,90.03061213437832,116.13559139993305,79.44014653204404,36.69544486788901,99.09165978530142,20.34084560680799,-1.3776376099357854,15.561345193823412,0.7820916095593122
11,88.78454629225992,114.54900249190712,77.98301248903815,36.56599000286897,99.91673605328891,13.991068579633236,-5.176169719511913,4.033947202660045,0.7840950036966223
11,90.30055583404146,116.20466311077227,79.59709719068869,36.60756592008359,98.76543209876544,10.758717395675017,1.9003014420620108,4.189840883584751,0.784615989586522
11,88.69849613778638,114.19394624595101,77.94394693101383,36.249999314937185,97.91122715404701,7.61752365711238,5.528763301226196,4.823923194267913,0.7827450822848053
11,89.97875432074869,116.14147491718607,79.50863933103119,36.63283558615488,99.29390997352165,10.877908295664618,-2.5651149831065383,4.494235001062972,0.7800175196713068
11,88.97940868546486,114.9585288436264,78.02004235533089,36.93848648829551,98.6842105263158,12.00000000000001,-0.7660792172744693,5.324739331746736,0.7839750541787377
11,89.99477483432486,115.6666394668932,79.56706893804267,36.099570528850535,100.25062656641603,13.028814220795393,2.223475334824321,5.5009436160763725,0.784836173003573
11,88.89268600662895,114.82230955733985,78.06323242705582,36.75907713028403,98.68421052631581,8.262364471909162,0.39436929312980123,4.780964073544829,0.7802460222829507
12,73.04572885545362,105.34878286853294,59.46690458834338,45.881878280189554,94.22110552763822,13.32266239658326,-5.334744788550823,5.711871918475558,0.7844804737355645
12,70.88327970680973,103.30333094076599,57.501498833093144,45.801832107672844,94.45843828715367,12.324501342177443,7.563618685760577,6.159011567441041,0.7844211944904909
12,72.28556100260879,105.90332070329985,41.104382531006294,64.79893817229356,100.17809439002671,113.09433623700565,-5.302628836608711,20.54055743070764,0.7408210024650576
12,71.17756186373799,103.50344360730338,57.612000300054596,45.891443307248785,93.98496240601504,10.613199329137291,-6.831266974269508,6.08105304629971,0.7829645314729565
12,72.80148854839145,105.07649189251136,59.39169004846896,45.6848018440424,93.28358208955224,11.973303637676622,5.788337721903813,6.764112670725211,0.7845556064256546
12,70.57942260182342,102.49337450463617,57.517866610253044,44.97550789438312,94.00179051029546,8.101398216433049,-3.7913211090390324,5.736317728121262,0.7871109393401561
12,73.07903119011645,105.3402752746315,59.50092941978058,45.83934585485091,93.75,10.930080817023583,-0.8345090340558542,6.629348262286553,0.7815966544586166
12,70.61296597993336,102.99856144146156,57.44826647543747,45.55029496602409,93.67194004995838,14.741626625157618,1.4101198724318542,13.38741402156172,0.7872773239715721
12,72.78757457340049,104.69008766118489,59.59924936465184,45.09083829653305,94.25493716337525,8.925999629607613,-6.297267557346013,6.756961408690312,0.7827334828873154
12,71.12435793222218,103.4838496899479,57.49585010630823,45.98799958363967,94.0635451505017,9.450690744890329,4.306663611868193,6.644815695494151,0.7829458405256062
12,72.42768638554483,104.60971481106606,59.39267396462598,45.21704084644008,94.08602150537635,11.876919823329455,1.0818582776136165,7.357024903192605,0.7845553251940885
12,71.07776361981031,103.06226251990162,57.68419291401144,45.37806960589018,93.75,12.044362443345307,-5.771484512015065,6.7735371710807595,0.7849466618352836
13,65.50072999309923,93.7087448557933,53.65673403253573,40.05201082325757,106.87342833193627,7.3808880665214325,-8.733138737584145,6.052137684523703,0.715924336460005
13,63.75291036058587,92.22768728631102,52.065511822986466,40.16217546332456,107.68581081081079,11.294117647058801,-3.162397174459729,8.236033038716007,0.6793907912080009
13,65.47873918963103,94.02648025418866,53.711879520457785,40.31460073373087,106.96308724832214,6.063105283164732,1.5434555807530097,5.479461887822032,0.7104293384887037
13,63.653589706106835,92.18753182029748,51.9865458894046,40.20098593089288,107.14285714285715,11.313708498984726,4.543154533052071,6.615463623586426,0.7099442916668802
13,65.23028090102369,93.69101679483583,53.613274377707185,40.07774241712865,107.0528967254408,13.848413147823177,-0.6505541051436845,6.569423139148496,0.7082386854280966
13,63.82635487544747,92.1751916876062,51.9786261811167,40.1965655064895,108.78839590443685,14.381841684645744,-0.23066911479525068,6.410643217936434,0.6707555045882353
13,65.18867279328492,93.61919934222989,53.620643150825735,39.998556191404155,107.23296888141294,10.071028027780065,-2.5735676247340225,15.514539561754246,0.7053432318762656
13,63.678353739551106,91.92927012454868,51.96734687025379,39.96192325429489,106.78391959798995,8.903947260435023,-9.504109258289802,7.796746841488618,0.7209876808085438
13,65.33548839898016,93.77094246399488,53.622549851555334,40.14839261243955,108.14249363867684,8.651659440400103,-9.500990910495132,5.718846935936975,0.6876202336855283
13,63.75425713075879,92.16005230259343,52.07419352266378,40.085858779929644,107.59493670886077,8.12361247135624,-8.195816280706108,7.710287909352369,0.6925146022424563
13,65.36210042087687,93.7910816429125,53.65274018014521,40.13834146276729,108.23429541595922,12.19904131465006,-7.09277161661126,6.129198974780976,0.693105487702258
13,63.81477890110299,92.16903289084637,51.966499085635434,40.20253380521093,107.14285714285714,7.761140001162629,-4.38595989716206,6.258437791828748,0.6869212439928558
14,74.64920420760792,98.49399361276458,64.65858049852422,33.83541311424037,70.09345794392523,14.472544539732667,-4.381645484806166,4.470398774463642,0.846151136177353
14,72.74447930341144,96.4255015239515,63.09556930626722,33.329932217684274,68.9799331103679,12.34222745343793,0.9906412103747829,5.091743360462816,0.8883368427461831
14,74.39417688071144,98.47084077706565,64.62605034901576,33.84479042804989,69.83240223463686,13.948476619330167,-2.260738379075886,4.071986096099158,0.8820072182099694
14,74.1401179725842,98.04238979633955,64.54824553530163,33.49414426103792,70.81545064377683,28.632755905497493,-2.0971151349534365,16.48712370020571,0.8334209739680593
14,72.92371358679468,96.6647876632078,63.15873363662857,33.506054026579235,70.09345794392523,24.36092250828253,-7.302789310231962,10.38949815535551,0.8621046287203863
14,74.57569803511666,98.25133924594118,64.56892616704789,33.68241307889329,69.85605419136324,11.95031034556727,3.7873918465259853,4.850271981637763,0.8690720220902394
14,72.78878363026887,96.42294142825928,63.11543692388057,33.307504504378706,70.87628865979381,15.185900376597177,8.582101074091263,4.791111132878558,0.8373394580920067
14,74.23276068453039,98.36835841715799,64.45550338228767,33.91285503487032,69.50880444856348,15.77846633865283,0.8638799048514568,3.8222545316864016,0.884719760428416
14,73.0098485363869,96.26367640022573,63.14062950864643,33.12304689157931,70.27257240204429,24.14282570574232,2.4454164347552427,5.5747633189099,0.8862157547116327
14,74.26089735882137,98.47841142579205,64.51200659776822,33.966404828023826,70.15306122448979,13.837307338502157,5.273440392517723,4.0866360827744685,0.8673872806365719
14,72.63806072962211,96.33707704309384,63.160275411898574,33.17680163119527,70.62146892655367,18.86372179608257,-6.085545519695918,5.1211147316736625,0.8538280385884172
15,62.55446402612368,92.95725319833758,50.01960184385434,42.93765135448324,96.56652360515024,13.279892904521327,-13.081979603158093,6.501505280026912,0.7838040733550138
15,60.77385131883409,90.47625220558812,48.24553083228895,42.230721373299176,96.61835748792271,12.288205727444518,-3.82263918961566,6.697078736600397,0.7816692929772927
15,62.41616104785466,92.23595814668765,50.01919973760117,42.21675840908648,96.98275862068967,9.977753031397185,-0.6211335686643462,7.3185019459903105,0.7817715577590494
15,60.7878184685917,90.99839114226467,48.172292790700425,42.82609835156424,96.15384615384616,7.728734264634374,3.8783880515229114,6.05012450733045,0.7797352596353629
15,62.50272602679138,92.40395994383117,50.0371684954836,42.36679144834757,96.483704974271,11.853925744476205,12.854377551732258,6.959022446812472,0.784317560106871
15,60.50291732940378,89.8483502499587,48.29973527372106,41.54861497623764,95.82623509369678,16.64478563661573,8.158907885874783,6.083195626682126,0.7846874977285739
15,62.48366969224915,92.40920866883458,50.00696716723739,42.40224150159719,96.56652360515021,11.562391140628703,4.913901386348283,6.528618354770403,0.7848472789140438
15,60.698407478150735,90.88421068328462,48.30733413488594,42.57687654839868,96.40102827763496,8.365006475391006,9.939434186227517,7.799194534253635,0.7846194881585351
15,62.31467188649184,91.91858842256853,49.94630763311657,41.972280789451965,95.50084889643463,17.24902573738266,7.841080904354218,19.953700465255704,0.779162600490469
15,60.66964271649898,90.75285370534179,48.27512346216278,42.47773024317901,96.23609923011121,8.499934640271595,3.959829087485997,6.669229365702003,0.7837580214844266
15,62.4766785691822,92.750969455344,50.0004785846131,42.75049087073091,95.98976109215018,10.478337442340543,8.961140648130947,6.362027751792801,0.7843848714048084
15,60.4951002365486,90.02164616015092,48.252688727419745,41.76895743273118,96.23609923011121,8.987893091388125,6.558835646781844,5.8478125588385685,0.7857754072606985
16,69.81573697303124,108.2171119958628,53.900525035675294,54.3165869601875,103.80622837370242,11.489125293076068,8.25929330515316,6.69140809020902,0.7795041112808453
16,71.84397149298655,109.95949080937066,56.218994067077325,53.74049674229334,102.91595197255575,12.60952021291849,5.4114398073297245,8.71264748686021,0.7805979596540868
